                 <x>                   𝜇                  -𝜇
  9.864337258063e-07 -7.475250000000e+00  7.475250000000e+00
  9.870301354624e-07 -7.475000000000e+00  7.475000000000e+00
  9.876269057312e-07 -7.474750000000e+00  7.474750000000e+00
  9.882240368308e-07 -7.474500000000e+00  7.474500000000e+00
  9.888215289794e-07 -7.474250000000e+00  7.474250000000e+00
  9.894193823953e-07 -7.474000000000e+00  7.474000000000e+00
  9.900175972970e-07 -7.473750000000e+00  7.473750000000e+00
  9.906161739030e-07 -7.473500000000e+00  7.473500000000e+00
  9.912151124321e-07 -7.473250000000e+00  7.473250000000e+00
  9.918144131031e-07 -7.473000000000e+00  7.473000000000e+00
  9.924140761350e-07 -7.472750000000e+00  7.472750000000e+00
  9.930141017469e-07 -7.472500000000e+00  7.472500000000e+00
  9.936144901581e-07 -7.472250000000e+00  7.472250000000e+00
  9.942152415880e-07 -7.472000000000e+00  7.472000000000e+00
  9.948163562560e-07 -7.471750000000e+00  7.471750000000e+00
  9.954178343819e-07 -7.471500000000e+00  7.471500000000e+00
  9.960196761853e-07 -7.471250000000e+00  7.471250000000e+00
  9.966218818863e-07 -7.471000000000e+00  7.471000000000e+00
  9.972244517048e-07 -7.470750000000e+00  7.470750000000e+00
  9.978273858611e-07 -7.470500000000e+00  7.470500000000e+00
  9.984306845755e-07 -7.470250000000e+00  7.470250000000e+00
  9.990343480683e-07 -7.470000000000e+00  7.470000000000e+00
  9.996383765602e-07 -7.469750000000e+00  7.469750000000e+00
  1.000242770272e-06 -7.469500000000e+00  7.469500000000e+00
  1.000847529424e-06 -7.469250000000e+00  7.469250000000e+00
  1.001452654238e-06 -7.469000000000e+00  7.469000000000e+00
  1.002058144935e-06 -7.468750000000e+00  7.468750000000e+00
  1.002664001736e-06 -7.468500000000e+00  7.468500000000e+00
  1.003270224862e-06 -7.468250000000e+00  7.468250000000e+00
  1.003876814535e-06 -7.468000000000e+00  7.468000000000e+00
  1.004483770976e-06 -7.467750000000e+00  7.467750000000e+00
  1.005091094408e-06 -7.467500000000e+00  7.467500000000e+00
  1.005698785052e-06 -7.467250000000e+00  7.467250000000e+00
  1.006306843131e-06 -7.467000000000e+00  7.467000000000e+00
  1.006915268865e-06 -7.466750000000e+00  7.466750000000e+00
  1.007524062479e-06 -7.466500000000e+00  7.466500000000e+00
  1.008133224194e-06 -7.466250000000e+00  7.466250000000e+00
  1.008742754232e-06 -7.466000000000e+00  7.466000000000e+00
  1.009352652818e-06 -7.465750000000e+00  7.465750000000e+00
  1.009962920172e-06 -7.465500000000e+00  7.465500000000e+00
  1.010573556519e-06 -7.465250000000e+00  7.465250000000e+00
  1.011184562082e-06 -7.465000000000e+00  7.465000000000e+00
  1.011795937083e-06 -7.464750000000e+00  7.464750000000e+00
  1.012407681747e-06 -7.464500000000e+00  7.464500000000e+00
  1.013019796296e-06 -7.464250000000e+00  7.464250000000e+00
  1.013632280955e-06 -7.464000000000e+00  7.464000000000e+00
  1.014245135947e-06 -7.463750000000e+00  7.463750000000e+00
  1.014858361496e-06 -7.463500000000e+00  7.463500000000e+00
  1.015471957826e-06 -7.463250000000e+00  7.463250000000e+00
  1.016085925162e-06 -7.463000000000e+00  7.463000000000e+00
  1.016700263728e-06 -7.462750000000e+00  7.462750000000e+00
  1.017314973748e-06 -7.462500000000e+00  7.462500000000e+00
  1.017930055446e-06 -7.462250000000e+00  7.462250000000e+00
  1.018545509049e-06 -7.462000000000e+00  7.462000000000e+00
  1.019161334779e-06 -7.461750000000e+00  7.461750000000e+00
  1.019777532864e-06 -7.461500000000e+00  7.461500000000e+00
  1.020394103527e-06 -7.461250000000e+00  7.461250000000e+00
  1.021011046994e-06 -7.461000000000e+00  7.461000000000e+00
  1.021628363490e-06 -7.460750000000e+00  7.460750000000e+00
  1.022246053242e-06 -7.460500000000e+00  7.460500000000e+00
  1.022864116474e-06 -7.460250000000e+00  7.460250000000e+00
  1.023482553413e-06 -7.460000000000e+00  7.460000000000e+00
  1.024101364284e-06 -7.459750000000e+00  7.459750000000e+00
  1.024720549314e-06 -7.459500000000e+00  7.459500000000e+00
  1.025340108729e-06 -7.459250000000e+00  7.459250000000e+00
  1.025960042755e-06 -7.459000000000e+00  7.459000000000e+00
  1.026580351619e-06 -7.458750000000e+00  7.458750000000e+00
  1.027201035548e-06 -7.458500000000e+00  7.458500000000e+00
  1.027822094768e-06 -7.458250000000e+00  7.458250000000e+00
  1.028443529506e-06 -7.458000000000e+00  7.458000000000e+00
  1.029065339989e-06 -7.457750000000e+00  7.457750000000e+00
  1.029687526445e-06 -7.457500000000e+00  7.457500000000e+00
  1.030310089100e-06 -7.457250000000e+00  7.457250000000e+00
  1.030933028183e-06 -7.457000000000e+00  7.457000000000e+00
  1.031556343921e-06 -7.456750000000e+00  7.456750000000e+00
  1.032180036542e-06 -7.456500000000e+00  7.456500000000e+00
  1.032804106274e-06 -7.456250000000e+00  7.456250000000e+00
  1.033428553344e-06 -7.456000000000e+00  7.456000000000e+00
  1.034053377981e-06 -7.455750000000e+00  7.455750000000e+00
  1.034678580413e-06 -7.455500000000e+00  7.455500000000e+00
  1.035304160868e-06 -7.455250000000e+00  7.455250000000e+00
  1.035930119576e-06 -7.455000000000e+00  7.455000000000e+00
  1.036556456765e-06 -7.454750000000e+00  7.454750000000e+00
  1.037183172664e-06 -7.454500000000e+00  7.454500000000e+00
  1.037810267501e-06 -7.454250000000e+00  7.454250000000e+00
  1.038437741507e-06 -7.454000000000e+00  7.454000000000e+00
  1.039065594909e-06 -7.453750000000e+00  7.453750000000e+00
  1.039693827939e-06 -7.453500000000e+00  7.453500000000e+00
  1.040322440824e-06 -7.453250000000e+00  7.453250000000e+00
  1.040951433796e-06 -7.453000000000e+00  7.453000000000e+00
  1.041580807083e-06 -7.452750000000e+00  7.452750000000e+00
  1.042210560916e-06 -7.452500000000e+00  7.452500000000e+00
  1.042840695525e-06 -7.452250000000e+00  7.452250000000e+00
  1.043471211140e-06 -7.452000000000e+00  7.452000000000e+00
  1.044102107991e-06 -7.451750000000e+00  7.451750000000e+00
  1.044733386310e-06 -7.451500000000e+00  7.451500000000e+00
  1.045365046326e-06 -7.451250000000e+00  7.451250000000e+00
  1.045997088271e-06 -7.451000000000e+00  7.451000000000e+00
  1.046629512375e-06 -7.450750000000e+00  7.450750000000e+00
  1.047262318870e-06 -7.450500000000e+00  7.450500000000e+00
  1.047895507986e-06 -7.450250000000e+00  7.450250000000e+00
  1.048529079956e-06 -7.450000000000e+00  7.450000000000e+00
  1.049163035010e-06 -7.449750000000e+00  7.449750000000e+00
  1.049797373381e-06 -7.449500000000e+00  7.449500000000e+00
  1.050432095300e-06 -7.449250000000e+00  7.449250000000e+00
  1.051067200999e-06 -7.449000000000e+00  7.449000000000e+00
  1.051702690710e-06 -7.448750000000e+00  7.448750000000e+00
  1.052338564665e-06 -7.448500000000e+00  7.448500000000e+00
  1.052974823097e-06 -7.448250000000e+00  7.448250000000e+00
  1.053611466238e-06 -7.448000000000e+00  7.448000000000e+00
  1.054248494321e-06 -7.447750000000e+00  7.447750000000e+00
  1.054885907579e-06 -7.447500000000e+00  7.447500000000e+00
  1.055523706244e-06 -7.447250000000e+00  7.447250000000e+00
  1.056161890550e-06 -7.447000000000e+00  7.447000000000e+00
  1.056800460730e-06 -7.446750000000e+00  7.446750000000e+00
  1.057439417016e-06 -7.446500000000e+00  7.446500000000e+00
  1.058078759643e-06 -7.446250000000e+00  7.446250000000e+00
  1.058718488845e-06 -7.446000000000e+00  7.446000000000e+00
  1.059358604854e-06 -7.445750000000e+00  7.445750000000e+00
  1.059999107905e-06 -7.445500000000e+00  7.445500000000e+00
  1.060639998232e-06 -7.445250000000e+00  7.445250000000e+00
  1.061281276070e-06 -7.445000000000e+00  7.445000000000e+00
  1.061922941651e-06 -7.444750000000e+00  7.444750000000e+00
  1.062564995212e-06 -7.444500000000e+00  7.444500000000e+00
  1.063207436986e-06 -7.444250000000e+00  7.444250000000e+00
  1.063850267208e-06 -7.444000000000e+00  7.444000000000e+00
  1.064493486114e-06 -7.443750000000e+00  7.443750000000e+00
  1.065137093938e-06 -7.443500000000e+00  7.443500000000e+00
  1.065781090915e-06 -7.443250000000e+00  7.443250000000e+00
  1.066425477281e-06 -7.443000000000e+00  7.443000000000e+00
  1.067070253271e-06 -7.442750000000e+00  7.442750000000e+00
  1.067715419120e-06 -7.442500000000e+00  7.442500000000e+00
  1.068360975065e-06 -7.442250000000e+00  7.442250000000e+00
  1.069006921342e-06 -7.442000000000e+00  7.442000000000e+00
  1.069653258186e-06 -7.441750000000e+00  7.441750000000e+00
  1.070299985834e-06 -7.441500000000e+00  7.441500000000e+00
  1.070947104522e-06 -7.441250000000e+00  7.441250000000e+00
  1.071594614486e-06 -7.441000000000e+00  7.441000000000e+00
  1.072242515963e-06 -7.440750000000e+00  7.440750000000e+00
  1.072890809190e-06 -7.440500000000e+00  7.440500000000e+00
  1.073539494403e-06 -7.440250000000e+00  7.440250000000e+00
  1.074188571840e-06 -7.440000000000e+00  7.440000000000e+00
  1.074838041739e-06 -7.439750000000e+00  7.439750000000e+00
  1.075487904335e-06 -7.439500000000e+00  7.439500000000e+00
  1.076138159867e-06 -7.439250000000e+00  7.439250000000e+00
  1.076788808572e-06 -7.439000000000e+00  7.439000000000e+00
  1.077439850688e-06 -7.438750000000e+00  7.438750000000e+00
  1.078091286453e-06 -7.438500000000e+00  7.438500000000e+00
  1.078743116105e-06 -7.438250000000e+00  7.438250000000e+00
  1.079395339883e-06 -7.438000000000e+00  7.438000000000e+00
  1.080047958023e-06 -7.437750000000e+00  7.437750000000e+00
  1.080700970766e-06 -7.437500000000e+00  7.437500000000e+00
  1.081354378349e-06 -7.437250000000e+00  7.437250000000e+00
  1.082008181012e-06 -7.437000000000e+00  7.437000000000e+00
  1.082662378993e-06 -7.436750000000e+00  7.436750000000e+00
  1.083316972531e-06 -7.436500000000e+00  7.436500000000e+00
  1.083971961865e-06 -7.436250000000e+00  7.436250000000e+00
  1.084627347236e-06 -7.436000000000e+00  7.436000000000e+00
  1.085283128881e-06 -7.435750000000e+00  7.435750000000e+00
  1.085939307042e-06 -7.435500000000e+00  7.435500000000e+00
  1.086595881957e-06 -7.435250000000e+00  7.435250000000e+00
  1.087252853867e-06 -7.435000000000e+00  7.435000000000e+00
  1.087910223012e-06 -7.434750000000e+00  7.434750000000e+00
  1.088567989631e-06 -7.434500000000e+00  7.434500000000e+00
  1.089226153966e-06 -7.434250000000e+00  7.434250000000e+00
  1.089884716257e-06 -7.434000000000e+00  7.434000000000e+00
  1.090543676744e-06 -7.433750000000e+00  7.433750000000e+00
  1.091203035668e-06 -7.433500000000e+00  7.433500000000e+00
  1.091862793270e-06 -7.433250000000e+00  7.433250000000e+00
  1.092522949792e-06 -7.433000000000e+00  7.433000000000e+00
  1.093183505474e-06 -7.432750000000e+00  7.432750000000e+00
  1.093844460557e-06 -7.432500000000e+00  7.432500000000e+00
  1.094505815285e-06 -7.432250000000e+00  7.432250000000e+00
  1.095167569897e-06 -7.432000000000e+00  7.432000000000e+00
  1.095829724636e-06 -7.431750000000e+00  7.431750000000e+00
  1.096492279743e-06 -7.431500000000e+00  7.431500000000e+00
  1.097155235462e-06 -7.431250000000e+00  7.431250000000e+00
  1.097818592034e-06 -7.431000000000e+00  7.431000000000e+00
  1.098482349701e-06 -7.430750000000e+00  7.430750000000e+00
  1.099146508706e-06 -7.430500000000e+00  7.430500000000e+00
  1.099811069292e-06 -7.430250000000e+00  7.430250000000e+00
  1.100476031702e-06 -7.430000000000e+00  7.430000000000e+00
  1.101141396178e-06 -7.429750000000e+00  7.429750000000e+00
  1.101807162964e-06 -7.429500000000e+00  7.429500000000e+00
  1.102473332303e-06 -7.429250000000e+00  7.429250000000e+00
  1.103139904439e-06 -7.429000000000e+00  7.429000000000e+00
  1.103806879614e-06 -7.428750000000e+00  7.428750000000e+00
  1.104474258074e-06 -7.428500000000e+00  7.428500000000e+00
  1.105142040060e-06 -7.428250000000e+00  7.428250000000e+00
  1.105810225819e-06 -7.428000000000e+00  7.428000000000e+00
  1.106478815593e-06 -7.427750000000e+00  7.427750000000e+00
  1.107147809627e-06 -7.427500000000e+00  7.427500000000e+00
  1.107817208166e-06 -7.427250000000e+00  7.427250000000e+00
  1.108487011454e-06 -7.427000000000e+00  7.427000000000e+00
  1.109157219736e-06 -7.426750000000e+00  7.426750000000e+00
  1.109827833257e-06 -7.426500000000e+00  7.426500000000e+00
  1.110498852261e-06 -7.426250000000e+00  7.426250000000e+00
  1.111170276995e-06 -7.426000000000e+00  7.426000000000e+00
  1.111842107703e-06 -7.425750000000e+00  7.425750000000e+00
  1.112514344631e-06 -7.425500000000e+00  7.425500000000e+00
  1.113186988024e-06 -7.425250000000e+00  7.425250000000e+00
  1.113860038129e-06 -7.425000000000e+00  7.425000000000e+00
  1.114533495191e-06 -7.424750000000e+00  7.424750000000e+00
  1.115207359456e-06 -7.424500000000e+00  7.424500000000e+00
  1.115881631172e-06 -7.424250000000e+00  7.424250000000e+00
  1.116556310583e-06 -7.424000000000e+00  7.424000000000e+00
  1.117231397936e-06 -7.423750000000e+00  7.423750000000e+00
  1.117906893479e-06 -7.423500000000e+00  7.423500000000e+00
  1.118582797458e-06 -7.423250000000e+00  7.423250000000e+00
  1.119259110120e-06 -7.423000000000e+00  7.423000000000e+00
  1.119935831712e-06 -7.422750000000e+00  7.422750000000e+00
  1.120612962481e-06 -7.422500000000e+00  7.422500000000e+00
  1.121290502676e-06 -7.422250000000e+00  7.422250000000e+00
  1.121968452543e-06 -7.422000000000e+00  7.422000000000e+00
  1.122646812330e-06 -7.421750000000e+00  7.421750000000e+00
  1.123325582285e-06 -7.421500000000e+00  7.421500000000e+00
  1.124004762657e-06 -7.421250000000e+00  7.421250000000e+00
  1.124684353692e-06 -7.421000000000e+00  7.421000000000e+00
  1.125364355641e-06 -7.420750000000e+00  7.420750000000e+00
  1.126044768750e-06 -7.420500000000e+00  7.420500000000e+00
  1.126725593269e-06 -7.420250000000e+00  7.420250000000e+00
  1.127406829447e-06 -7.420000000000e+00  7.420000000000e+00
  1.128088477532e-06 -7.419750000000e+00  7.419750000000e+00
  1.128770537774e-06 -7.419500000000e+00  7.419500000000e+00
  1.129453010421e-06 -7.419250000000e+00  7.419250000000e+00
  1.130135895724e-06 -7.419000000000e+00  7.419000000000e+00
  1.130819193931e-06 -7.418750000000e+00  7.418750000000e+00
  1.131502905293e-06 -7.418500000000e+00  7.418500000000e+00
  1.132187030059e-06 -7.418250000000e+00  7.418250000000e+00
  1.132871568480e-06 -7.418000000000e+00  7.418000000000e+00
  1.133556520804e-06 -7.417750000000e+00  7.417750000000e+00
  1.134241887283e-06 -7.417500000000e+00  7.417500000000e+00
  1.134927668168e-06 -7.417250000000e+00  7.417250000000e+00
  1.135613863708e-06 -7.417000000000e+00  7.417000000000e+00
  1.136300474155e-06 -7.416750000000e+00  7.416750000000e+00
  1.136987499759e-06 -7.416500000000e+00  7.416500000000e+00
  1.137674940771e-06 -7.416250000000e+00  7.416250000000e+00
  1.138362797443e-06 -7.416000000000e+00  7.416000000000e+00
  1.139051070026e-06 -7.415750000000e+00  7.415750000000e+00
  1.139739758771e-06 -7.415500000000e+00  7.415500000000e+00
  1.140428863930e-06 -7.415250000000e+00  7.415250000000e+00
  1.141118385756e-06 -7.415000000000e+00  7.415000000000e+00
  1.141808324499e-06 -7.414750000000e+00  7.414750000000e+00
  1.142498680412e-06 -7.414500000000e+00  7.414500000000e+00
  1.143189453748e-06 -7.414250000000e+00  7.414250000000e+00
  1.143880644758e-06 -7.414000000000e+00  7.414000000000e+00
  1.144572253695e-06 -7.413750000000e+00  7.413750000000e+00
  1.145264280813e-06 -7.413500000000e+00  7.413500000000e+00
  1.145956726363e-06 -7.413250000000e+00  7.413250000000e+00
  1.146649590599e-06 -7.413000000000e+00  7.413000000000e+00
  1.147342873775e-06 -7.412750000000e+00  7.412750000000e+00
  1.148036576142e-06 -7.412500000000e+00  7.412500000000e+00
  1.148730697956e-06 -7.412250000000e+00  7.412250000000e+00
  1.149425239469e-06 -7.412000000000e+00  7.412000000000e+00
  1.150120200936e-06 -7.411750000000e+00  7.411750000000e+00
  1.150815582609e-06 -7.411500000000e+00  7.411500000000e+00
  1.151511384745e-06 -7.411250000000e+00  7.411250000000e+00
  1.152207607596e-06 -7.411000000000e+00  7.411000000000e+00
  1.152904251417e-06 -7.410750000000e+00  7.410750000000e+00
  1.153601316462e-06 -7.410500000000e+00  7.410500000000e+00
  1.154298802987e-06 -7.410250000000e+00  7.410250000000e+00
  1.154996711246e-06 -7.410000000000e+00  7.410000000000e+00
  1.155695041495e-06 -7.409750000000e+00  7.409750000000e+00
  1.156393793988e-06 -7.409500000000e+00  7.409500000000e+00
  1.157092968980e-06 -7.409250000000e+00  7.409250000000e+00
  1.157792566728e-06 -7.409000000000e+00  7.409000000000e+00
  1.158492587487e-06 -7.408750000000e+00  7.408750000000e+00
  1.159193031513e-06 -7.408500000000e+00  7.408500000000e+00
  1.159893899061e-06 -7.408250000000e+00  7.408250000000e+00
  1.160595190388e-06 -7.408000000000e+00  7.408000000000e+00
  1.161296905750e-06 -7.407750000000e+00  7.407750000000e+00
  1.161999045404e-06 -7.407500000000e+00  7.407500000000e+00
  1.162701609606e-06 -7.407250000000e+00  7.407250000000e+00
  1.163404598612e-06 -7.407000000000e+00  7.407000000000e+00
  1.164108012680e-06 -7.406750000000e+00  7.406750000000e+00
  1.164811852067e-06 -7.406500000000e+00  7.406500000000e+00
  1.165516117029e-06 -7.406250000000e+00  7.406250000000e+00
  1.166220807825e-06 -7.406000000000e+00  7.406000000000e+00
  1.166925924712e-06 -7.405750000000e+00  7.405750000000e+00
  1.167631467947e-06 -7.405500000000e+00  7.405500000000e+00
  1.168337437788e-06 -7.405250000000e+00  7.405250000000e+00
  1.169043834494e-06 -7.405000000000e+00  7.405000000000e+00
  1.169750658322e-06 -7.404750000000e+00  7.404750000000e+00
  1.170457909530e-06 -7.404500000000e+00  7.404500000000e+00
  1.171165588378e-06 -7.404250000000e+00  7.404250000000e+00
  1.171873695123e-06 -7.404000000000e+00  7.404000000000e+00
  1.172582230024e-06 -7.403750000000e+00  7.403750000000e+00
  1.173291193341e-06 -7.403500000000e+00  7.403500000000e+00
  1.174000585333e-06 -7.403250000000e+00  7.403250000000e+00
  1.174710406258e-06 -7.403000000000e+00  7.403000000000e+00
  1.175420656376e-06 -7.402750000000e+00  7.402750000000e+00
  1.176131335946e-06 -7.402500000000e+00  7.402500000000e+00
  1.176842445229e-06 -7.402250000000e+00  7.402250000000e+00
  1.177553984484e-06 -7.402000000000e+00  7.402000000000e+00
  1.178265953971e-06 -7.401750000000e+00  7.401750000000e+00
  1.178978353950e-06 -7.401500000000e+00  7.401500000000e+00
  1.179691184682e-06 -7.401250000000e+00  7.401250000000e+00
  1.180404446427e-06 -7.401000000000e+00  7.401000000000e+00
  1.181118139446e-06 -7.400750000000e+00  7.400750000000e+00
  1.181832263999e-06 -7.400500000000e+00  7.400500000000e+00
  1.182546820348e-06 -7.400250000000e+00  7.400250000000e+00
  1.183261808753e-06 -7.400000000000e+00  7.400000000000e+00
  1.183977229476e-06 -7.399750000000e+00  7.399750000000e+00
  1.184693082779e-06 -7.399500000000e+00  7.399500000000e+00
  1.185409368922e-06 -7.399250000000e+00  7.399250000000e+00
  1.186126088168e-06 -7.399000000000e+00  7.399000000000e+00
  1.186843240779e-06 -7.398750000000e+00  7.398750000000e+00
  1.187560827016e-06 -7.398500000000e+00  7.398500000000e+00
  1.188278847142e-06 -7.398250000000e+00  7.398250000000e+00
  1.188997301419e-06 -7.398000000000e+00  7.398000000000e+00
  1.189716190110e-06 -7.397750000000e+00  7.397750000000e+00
  1.190435513477e-06 -7.397500000000e+00  7.397500000000e+00
  1.191155271784e-06 -7.397250000000e+00  7.397250000000e+00
  1.191875465293e-06 -7.397000000000e+00  7.397000000000e+00
  1.192596094267e-06 -7.396750000000e+00  7.396750000000e+00
  1.193317158971e-06 -7.396500000000e+00  7.396500000000e+00
  1.194038659666e-06 -7.396250000000e+00  7.396250000000e+00
  1.194760596618e-06 -7.396000000000e+00  7.396000000000e+00
  1.195482970089e-06 -7.395750000000e+00  7.395750000000e+00
  1.196205780344e-06 -7.395500000000e+00  7.395500000000e+00
  1.196929027647e-06 -7.395250000000e+00  7.395250000000e+00
  1.197652712262e-06 -7.395000000000e+00  7.395000000000e+00
  1.198376834453e-06 -7.394750000000e+00  7.394750000000e+00
  1.199101394486e-06 -7.394500000000e+00  7.394500000000e+00
  1.199826392625e-06 -7.394250000000e+00  7.394250000000e+00
  1.200551829135e-06 -7.394000000000e+00  7.394000000000e+00
  1.201277704281e-06 -7.393750000000e+00  7.393750000000e+00
  1.202004018328e-06 -7.393500000000e+00  7.393500000000e+00
  1.202730771541e-06 -7.393250000000e+00  7.393250000000e+00
  1.203457964187e-06 -7.393000000000e+00  7.393000000000e+00
  1.204185596531e-06 -7.392750000000e+00  7.392750000000e+00
  1.204913668839e-06 -7.392500000000e+00  7.392500000000e+00
  1.205642181377e-06 -7.392250000000e+00  7.392250000000e+00
  1.206371134411e-06 -7.392000000000e+00  7.392000000000e+00
  1.207100528207e-06 -7.391750000000e+00  7.391750000000e+00
